generation,system_prompt,objective_score,target_logprob,target_rank,answer
274,"007, 401, 150, 587, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 325, 431, 229, 786, 786, 225, 197, 435, 007, 895, 900, 073",-3.265625,,,
275,"007, 401, 150, 587, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 325, 431, 229, 786, 786, 225, 197, 435, 007, 895, 900, 073",-3.265625,-3.63671875,6,
276,"007, 401, 150, 587, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 325, 431, 229, 786, 786, 225, 197, 435, 007, 895, 900, 073",-3.265625,,,
277,"007, 401, 150, 587, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 325, 431, 229, 786, 786, 225, 197, 435, 007, 895, 900, 073",-3.265625,,,
278,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
279,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
280,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
281,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
282,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
283,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
284,"007, 401, 150, 587, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 523, 073",-3.1875,,,
285,"007, 304, 150, 542, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-3.1328125,,,
286,"007, 304, 150, 542, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-3.1328125,,,
287,"007, 304, 150, 542, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-3.1328125,,,
288,"007, 304, 150, 542, 000, 132, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-3.1328125,,,
289,"007, 304, 150, 542, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 955, 073",-3.1171875,,,
290,"007, 304, 150, 542, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 955, 073",-3.1171875,,,
291,"007, 304, 150, 542, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 955, 073",-3.1171875,,,
292,"007, 304, 150, 542, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 125, 229, 786, 786, 225, 329, 435, 007, 853, 955, 073",-3.1171875,,,
293,"007, 304, 150, 542, 000, 334, 767, 927, 073, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 329, 943, 007, 325, 230, 073",-3.1015625,,,
294,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
295,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
296,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
297,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
298,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
299,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
300,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,-3.265625,6,
301,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
302,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
303,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
304,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
305,"007, 304, 150, 542, 000, 334, 767, 927, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.875,,,
306,"007, 304, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 386, 230, 073",-2.8125,,,
307,"007, 304, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 386, 230, 073",-2.8125,,,
308,"007, 304, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 401, 229, 786, 786, 225, 143, 435, 007, 853, 230, 073",-2.75,,,
309,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 104, 230, 073",-2.7421875,,,
310,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 104, 230, 073",-2.7421875,,,
311,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 104, 230, 073",-2.7421875,,,
312,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 104, 230, 073",-2.7421875,,,
313,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 104, 230, 073",-2.7421875,,,
314,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
315,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
316,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
317,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
318,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
319,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
320,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
321,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
322,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
323,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
324,"007, 175, 150, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 123, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.640625,,,
325,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 786, 786, 225, 143, 435, 007, 098, 230, 073",-2.6328125,-3.1015625,5,
326,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
327,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
328,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
329,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
330,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
331,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
332,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
333,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
334,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
335,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
336,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
337,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 325, 230, 073",-2.546875,,,
338,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
339,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
340,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
341,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
342,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
343,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
344,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
345,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
346,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 786, 786, 225, 143, 435, 007, 225, 230, 073",-2.5390625,,,
347,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 383, 229, 198, 329, 225, 143, 435, 007, 325, 230, 073",-2.5,,,
348,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 383, 229, 198, 329, 225, 143, 435, 007, 325, 230, 073",-2.5,,,
349,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 383, 229, 198, 329, 225, 143, 435, 007, 325, 230, 073",-2.5,,,
350,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 383, 229, 198, 329, 225, 143, 435, 007, 325, 230, 073",-2.5,-2.955078125,5,
351,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 383, 229, 198, 329, 225, 143, 435, 007, 325, 230, 073",-2.5,,,
352,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 383, 229, 198, 329, 225, 143, 435, 007, 325, 230, 073",-2.5,,,
353,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 232, 353, 329, 225, 143, 435, 007, 325, 230, 073",-2.4921875,,,
354,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 124, 225, 143, 435, 007, 325, 230, 073",-2.484375,,,
355,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 182, 225, 143, 435, 007, 325, 230, 073",-2.4453125,,,
356,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
357,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
358,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
359,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
360,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
361,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
362,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
363,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
364,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
365,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
366,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
367,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
368,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
369,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
370,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
371,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
372,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
373,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
374,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
375,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,-2.8203125,5,
376,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
377,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
378,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
379,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
380,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
381,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
382,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-2.3515625,,,
383,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
384,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
385,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
386,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
387,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
388,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
389,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
390,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
391,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
392,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
393,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
394,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
395,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
396,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
397,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
398,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
399,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,,,
400,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.3359375,-2.822265625,5,
