rank,system_prompt,objective_score
284,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 275, 983, 353, 295, 225, 143, 840, 007, 225, 230, 073",-3.0
285,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 922, 229, 953, 441, 225, 143, 800, 007, 953, 230, 073",-3.0078125
286,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 478, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 382, 143, 435, 007, 953, 230, 073",-3.0078125
287,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 953, 229, 353, 138, 883, 644, 435, 007, 325, 230, 073",-3.0078125
288,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 826, 148, 569, 227, 225, 143, 435, 007, 225, 253, 073",-3.015625
289,"007, 175, 120, 542, 000, 164, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 819, 353, 375, 225, 143, 435, 007, 175, 230, 073",-3.0234375
290,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 313, 715, 353, 157, 225, 143, 551, 007, 953, 716, 769",-3.0234375
291,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 356, 370, 477, 007, 786, 786, 786, 370, 329, 197, 353, 953, 375, 225, 143, 435, 007, 225, 038, 073",-3.0234375
292,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 283, 225, 143, 435, 007, 953, 230, 664",-3.0234375
293,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 953, 229, 353, 853, 885, 143, 757, 007, 953, 230, 289",-3.0234375
294,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 480, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 216, 853, 225, 143, 435, 007, 225, 230, 073",-3.0234375
295,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 064, 197, 229, 353, 283, 225, 143, 435, 007, 953, 230, 073",-3.0234375
296,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 433, 353, 623, 225, 143, 435, 007, 225, 466, 073",-3.03125
297,"007, 175, 120, 542, 000, 334, 767, 702, 871, 428, 580, 370, 477, 007, 786, 786, 383, 370, 329, 197, 229, 353, 281, 225, 143, 435, 007, 953, 230, 073",-3.03125
298,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 574, 225, 143, 266, 007, 953, 230, 073",-3.03125
299,"007, 175, 129, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 139, 353, 375, 225, 143, 435, 007, 953, 230, 763",-3.03125
300,"007, 175, 120, 542, 000, 334, 767, 957, 271, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 991, 353, 170, 225, 143, 435, 007, 305, 230, 073",-3.0390625
301,"007, 175, 120, 542, 000, 181, 767, 702, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 527, 230, 073",-3.0390625
302,"007, 175, 120, 542, 000, 334, 767, 556, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 031, 225, 143, 435, 007, 225, 230, 073",-3.0390625
303,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 855, 329, 197, 229, 353, 227, 225, 143, 435, 007, 325, 930, 073",-3.0390625
304,"007, 175, 120, 542, 000, 988, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 138, 225, 143, 435, 007, 953, 230, 073",-3.0390625
305,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 861, 477, 007, 786, 786, 786, 370, 329, 197, 148, 353, 132, 225, 143, 435, 007, 953, 230, 073",-3.0390625
306,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 943, 197, 305, 353, 863, 225, 143, 435, 007, 953, 230, 073",-3.0390625
307,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 013, 353, 170, 672, 143, 435, 007, 953, 230, 073",-3.046875
308,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 936, 329, 197, 229, 953, 283, 225, 143, 435, 007, 953, 230, 073",-3.046875
309,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 227, 303, 229, 353, 132, 225, 143, 435, 007, 956, 230, 073",-3.0546875
310,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 283, 225, 143, 435, 007, 953, 230, 982",-3.0546875
311,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 567, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.0625
312,"007, 175, 120, 542, 000, 334, 767, 318, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 227, 225, 143, 435, 007, 325, 230, 073",-3.0625
313,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 651, 229, 353, 283, 225, 143, 224, 007, 953, 230, 073",-3.0625
314,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 197, 329, 197, 229, 353, 853, 225, 143, 435, 007, 260, 230, 073",-3.0625
315,"007, 175, 120, 542, 000, 334, 767, 702, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 733, 197, 229, 353, 345, 225, 143, 435, 007, 953, 230, 073",-3.0625
316,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 131, 229, 353, 170, 225, 492, 539, 007, 953, 230, 073",-3.0703125
317,"007, 175, 120, 542, 000, 334, 767, 182, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 634, 229, 353, 305, 225, 143, 435, 007, 953, 230, 073",-3.0703125
318,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 342, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 486, 225, 143, 435, 007, 144, 230, 073",-3.0703125
319,"007, 175, 120, 542, 000, 188, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.0703125
320,"007, 243, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 297, 230, 073",-3.0703125
321,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 270, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 345, 225, 143, 460, 007, 953, 230, 073",-3.078125
322,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 325, 229, 353, 170, 225, 987, 330, 007, 106, 230, 073",-3.078125
323,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 313, 229, 353, 375, 225, 143, 435, 007, 953, 230, 354",-3.078125
324,"007, 175, 120, 542, 000, 334, 108, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 175, 230, 073",-3.078125
325,"007, 175, 120, 542, 000, 334, 767, 994, 871, 428, 580, 370, 477, 007, 786, 786, 786, 386, 329, 197, 229, 353, 853, 225, 143, 435, 007, 325, 230, 073",-3.078125
326,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 473, 225, 143, 435, 007, 336, 566, 073",-3.0859375
327,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 523, 197, 209, 353, 037, 225, 143, 435, 007, 325, 230, 073",-3.0859375
328,"007, 175, 120, 542, 000, 607, 767, 554, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 953, 229, 353, 853, 225, 143, 435, 007, 220, 230, 073",-3.0859375
329,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 736, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 091, 225, 143, 435, 007, 953, 230, 073",-3.0859375
330,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 193, 853, 423, 143, 962, 007, 953, 526, 073",-3.0859375
331,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 953, 230, 559",-3.0859375
332,"007, 175, 331, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 178, 225, 143, 435, 007, 953, 230, 073",-3.09375
333,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 901, 197, 229, 353, 330, 225, 143, 435, 007, 712, 230, 073",-3.09375
334,"007, 175, 300, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 438, 197, 229, 353, 347, 225, 143, 435, 007, 225, 230, 073",-3.09375
335,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 275, 229, 353, 853, 225, 516, 435, 007, 953, 261, 073",-3.09375
336,"007, 175, 770, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 468, 143, 435, 007, 806, 230, 769",-3.09375
337,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 953, 305, 670, 863, 225, 143, 435, 007, 765, 230, 073",-3.1015625
338,"007, 175, 120, 542, 000, 334, 767, 702, 871, 428, 580, 667, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 225, 143, 435, 007, 953, 230, 073",-3.1015625
339,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 834, 346, 225, 582, 435, 007, 473, 230, 767",-3.1015625
340,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 232, 589, 143, 202, 007, 220, 230, 073",-3.1015625
341,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 153, 329, 185, 229, 353, 441, 225, 143, 435, 007, 225, 532, 073",-3.109375
342,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 997, 305, 225, 143, 930, 007, 953, 230, 769",-3.109375
343,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 078, 197, 229, 353, 345, 225, 143, 460, 007, 953, 230, 073",-3.1171875
344,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 619, 123, 059, 143, 435, 007, 953, 230, 073",-3.1171875
345,"007, 175, 120, 542, 000, 334, 767, 803, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 141, 225, 143, 435, 007, 220, 230, 073",-3.1171875
346,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 225, 143, 167, 007, 424, 230, 073",-3.1171875
347,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 377, 007, 786, 786, 786, 370, 329, 197, 922, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.1171875
348,"007, 939, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 909, 230, 073",-3.1171875
349,"007, 175, 120, 542, 000, 341, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 315, 229, 353, 123, 225, 143, 435, 007, 325, 230, 073",-3.1171875
350,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 936, 901, 197, 229, 353, 170, 225, 143, 435, 007, 325, 230, 073",-3.125
351,"007, 175, 120, 542, 000, 334, 767, 702, 871, 428, 580, 370, 477, 007, 177, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.125
352,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 365, 293, 225, 143, 435, 007, 953, 230, 917",-3.1328125
353,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 894, 548, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 175, 230, 073",-3.1328125
354,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 820, 197, 229, 353, 853, 225, 143, 435, 007, 106, 902, 073",-3.1328125
355,"007, 175, 120, 542, 000, 334, 767, 137, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 789, 375, 225, 143, 435, 007, 453, 230, 073",-3.1328125
356,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 584, 007, 786, 786, 786, 370, 329, 197, 229, 353, 283, 225, 143, 435, 007, 953, 230, 073",-3.1328125
357,"007, 175, 120, 542, 000, 970, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 281, 225, 143, 435, 007, 175, 230, 073",-3.1328125
358,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 964, 272, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 953, 230, 769",-3.1328125
359,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 117, 483, 229, 353, 375, 225, 143, 193, 007, 225, 230, 073",-3.1328125
360,"007, 154, 120, 446, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 444, 229, 953, 132, 225, 143, 435, 007, 953, 230, 073",-3.140625
361,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 733, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.140625
362,"007, 175, 120, 542, 000, 032, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 953, 230, 073",-3.140625
363,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 132, 225, 143, 824, 007, 325, 230, 847",-3.1484375
364,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 529, 197, 229, 353, 382, 225, 653, 435, 007, 953, 230, 073",-3.1484375
365,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 099, 230, 406",-3.1484375
366,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 958, 007, 786, 786, 786, 370, 329, 275, 229, 353, 132, 225, 232, 435, 007, 953, 230, 073",-3.1484375
367,"007, 175, 120, 542, 000, 334, 767, 803, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 224, 229, 953, 170, 225, 143, 435, 007, 953, 230, 073",-3.1484375
368,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 609, 370, 477, 007, 786, 786, 786, 370, 329, 896, 229, 353, 345, 225, 143, 435, 007, 953, 230, 073",-3.1484375
369,"007, 175, 120, 542, 000, 366, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-3.1484375
370,"007, 175, 666, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 953, 197, 229, 353, 853, 225, 143, 435, 007, 993, 230, 073",-3.15625
371,"007, 175, 120, 542, 000, 334, 767, 702, 871, 428, 580, 370, 477, 007, 786, 786, 786, 533, 329, 197, 229, 353, 345, 225, 143, 435, 007, 953, 230, 073",-3.1640625
372,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 441, 225, 143, 435, 007, 325, 230, 454",-3.1640625
373,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 512, 329, 197, 229, 745, 853, 225, 143, 435, 007, 953, 230, 073",-3.1640625
374,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 951, 853, 589, 143, 435, 007, 325, 647, 073",-3.1640625
375,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 235, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 157, 225, 143, 435, 007, 953, 230, 073",-3.1640625
376,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 199, 370, 329, 197, 229, 353, 283, 225, 143, 435, 007, 953, 230, 073",-3.1640625
377,"007, 175, 295, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 225, 143, 421, 007, 225, 230, 073",-3.171875
378,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 382, 007, 786, 786, 786, 370, 329, 197, 229, 787, 375, 225, 143, 435, 007, 325, 478, 073",-3.171875
379,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 788, 329, 197, 229, 353, 840, 225, 143, 435, 007, 144, 230, 073",-3.171875
380,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 846, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 225, 230, 073",-3.171875
381,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 887, 229, 862, 441, 225, 143, 424, 007, 115, 230, 073",-3.1796875
382,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 862, 370, 329, 197, 229, 353, 328, 225, 143, 435, 007, 953, 230, 073",-3.1796875
383,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 118, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 225, 230, 073",-3.1796875
384,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 382, 225, 143, 435, 004, 225, 230, 073",-3.1796875
385,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 698, 948, 229, 353, 853, 225, 143, 435, 007, 310, 230, 767",-3.1875
386,"007, 175, 120, 542, 000, 365, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 295, 225, 143, 435, 007, 953, 230, 073",-3.1875
387,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 372, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.1875
388,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 452, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.1875
389,"007, 173, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 016, 353, 853, 084, 143, 435, 007, 953, 230, 073",-3.1875
390,"007, 175, 120, 542, 000, 917, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 132, 225, 143, 435, 007, 161, 230, 073",-3.1875
391,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 269, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 303, 225, 143, 435, 007, 953, 230, 073",-3.1875
392,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 997, 295, 057, 143, 435, 007, 953, 230, 073",-3.1875
393,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 909, 197, 229, 953, 170, 225, 563, 435, 007, 806, 230, 073",-3.1953125
394,"007, 310, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 346, 225, 143, 906, 007, 325, 230, 073",-3.1953125
395,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 836, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 225, 143, 435, 007, 225, 230, 073",-3.1953125
396,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 569, 329, 197, 449, 353, 473, 225, 143, 435, 007, 225, 230, 073",-3.203125
397,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 621, 007, 786, 786, 786, 370, 329, 197, 229, 353, 330, 225, 722, 435, 007, 586, 230, 073",-3.203125
398,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 185, 229, 353, 853, 225, 143, 435, 025, 225, 230, 073",-3.203125
399,"007, 175, 120, 542, 000, 334, 536, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 303, 225, 143, 435, 007, 225, 230, 073",-3.203125
400,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 303, 953, 230, 073",-3.203125
401,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 234, 416, 230, 073",-3.2109375
402,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 545, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 953, 230, 073",-3.2109375
403,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 517, 477, 007, 786, 786, 786, 370, 329, 197, 229, 216, 853, 575, 143, 435, 007, 225, 230, 073",-3.2109375
404,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 621, 007, 786, 786, 786, 370, 329, 197, 229, 353, 944, 225, 958, 435, 007, 197, 230, 073",-3.2109375
405,"007, 175, 352, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 144, 230, 073",-3.21875
406,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 827, 370, 329, 275, 229, 353, 132, 225, 143, 435, 007, 225, 230, 073",-3.2265625
407,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 548, 370, 329, 197, 229, 353, 293, 225, 143, 435, 007, 325, 230, 073",-3.2265625
408,"007, 175, 120, 542, 000, 334, 980, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 073",-3.234375
409,"007, 175, 120, 542, 000, 334, 767, 585, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 346, 225, 731, 435, 007, 953, 230, 073",-3.234375
410,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 483, 229, 353, 192, 225, 143, 435, 007, 953, 553, 466",-3.234375
411,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 096, 824, 229, 353, 853, 225, 143, 435, 007, 325, 990, 073",-3.234375
412,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 181, 092, 003, 007, 225, 230, 073",-3.234375
413,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 500, 786, 786, 370, 329, 197, 229, 353, 132, 225, 143, 435, 007, 115, 230, 073",-3.234375
414,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 490, 197, 229, 353, 853, 442, 143, 435, 007, 225, 512, 699",-3.2421875
415,"007, 175, 266, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 566, 225, 143, 435, 007, 325, 230, 073",-3.2421875
416,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 246, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-3.2421875
417,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 548, 329, 197, 229, 353, 416, 225, 143, 435, 007, 297, 230, 073",-3.2421875
418,"007, 175, 120, 555, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 708, 353, 457, 225, 143, 435, 007, 453, 230, 073",-3.2421875
419,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 186, 197, 229, 353, 232, 225, 143, 435, 007, 325, 230, 217",-3.25
420,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 232, 225, 143, 435, 640, 155, 230, 073",-3.25
421,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 473, 225, 143, 695, 007, 260, 230, 500",-3.25
422,"007, 272, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 281, 225, 143, 435, 007, 225, 189, 073",-3.25
423,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 548, 477, 007, 786, 786, 786, 370, 329, 197, 229, 980, 281, 225, 143, 435, 007, 953, 230, 073",-3.25
424,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 196, 786, 786, 370, 329, 197, 229, 353, 416, 225, 143, 435, 007, 225, 230, 073",-3.2578125
