generation,system_prompt,objective_score,target_logprob,target_rank,answer
272,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
273,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
274,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
275,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,-4.390625,13,
276,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
277,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
278,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
279,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
280,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
281,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
282,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
283,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
284,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
285,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
286,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
287,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 034, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.171875,,,
288,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
289,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
290,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
291,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
292,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
293,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
294,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
295,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
296,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
297,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
298,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
299,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
300,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,-4.35546875,13,
301,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
302,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
303,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
304,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
305,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
306,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
307,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
308,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
309,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
310,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
311,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
312,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
313,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
314,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
315,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
316,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
317,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
318,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
319,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
320,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
321,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.15625,,,
322,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
323,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
324,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
325,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,-4.3359375,13,
326,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
327,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
328,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
329,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
330,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
331,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
332,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
333,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
334,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
335,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 018, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1484375,,,
336,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
337,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
338,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
339,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
340,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
341,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
342,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
343,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
344,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
345,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
346,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
347,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
348,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
349,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
350,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,-4.29296875,12,
351,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
352,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
353,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
354,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
355,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
356,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
357,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
358,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
359,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
360,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
361,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
362,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
363,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
364,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 960, 058, 033, 098, 103, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0859375,,,
365,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
366,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
367,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
368,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
369,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
370,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
371,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
372,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
373,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
374,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
375,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,-4.28515625,12,
376,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
377,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
378,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
379,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
380,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
381,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
382,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
383,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
384,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
385,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
386,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
387,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
388,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
389,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
390,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
391,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
392,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
393,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
394,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
395,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
396,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
397,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
398,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
399,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,,,
400,"115, 115, 197, 842, 213, 000, 285, 428, 103, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 098, 038, 019, 010, 099, 001, 127, 566, 370, 225, 213",-4.0703125,-4.28515625,12,
